12.58925412,-0.000044084438483667800,-0.296563454683606000
13.18256739,-0.000048337613779704300,-0.310540017157933000
13.80384265,-0.000053001125371491600,-0.325175268424533000
14.45439771,-0.000058114561278556100,-0.340500250595870000
15.13561248,-0.000063721328802192900,-0.356547468615732000
15.84893192,-0.000069869023000073800,-0.373350959179850000
16.59586907,-0.000076609830652873000,-0.390946362901608000
17.37800829,-0.000084000973271254900,-0.409370999875331000
18.19700859,-0.000092105192785424000,-0.428663948796761000
19.05460718,-0.000100991284107550000,-0.448866129807761000
19.95262315,-0.000110734679071238000,-0.470020391240105000
20.89296131,-0.000121418086671287000,-0.492171600441308000
21.87761624,-0.000133132195109103000,-0.515366738873995000
22.90867653,-0.000145976441472992000,-0.539655001689176000
23.98832919,-0.000160059855789001000,-0.565087901983096000
25.11886432,-0.000175501986335317000,-0.591719379957030000
26.30267992,-0.000192433914303643000,-0.619605917209536000
27.54228703,-0.000210999366296652000,-0.648806656401251000
28.84031503,-0.000231355934114992000,-0.679383526543393000
30.1995172,-0.000253676412173990000,-0.711401374172625000
31.6227766,-0.000278150263937420000,-0.744928100686998000
33.11311215,-0.000304985229711882000,-0.780034806130231000
34.67368505,-0.000334409089528474000,-0.816795939724643000
36.30780548,-0.000366671595982244000,-0.855289457466702000
38.01893963,-0.000402046593478721000,-0.895596987113328000
39.81071706,-0.000440834341746108000,-0.937804000901875000
41.68693835,-0.000483364063414775000,-0.981999996362039000
43.65158322,-0.000529996737165591000,-1.028278685593960000
45.70881896,-0.000581128160131736000,-1.076738193403330000
47.86300923,-0.000637192305473534000,-1.127481264701520000
50.11872336,-0.000698665003546016000,-1.180615481596600000
52.48074602,-0.000766067977858509000,-1.236253490619690000
54.95408739,-0.000839973269899252000,-1.294513240549940000
57.54399373,-0.000921008090270660000,-1.355518231321430000
60.25595861,-0.001009860137207680000,-1.419397774515630000
63.09573445,-0.001107283427353850000,-1.486287265963790000
66.0693448,-0.001214104688048950000,-1.556328471005410000
69.18309709,-0.001331230365210250000,-1.629669822971020000
72.44359601,-0.001459654305782520000,-1.706466735479870000
75.8577575,-0.001600466179687480000,-1.786881929166520000
79.43282347,-0.001754860712200030000,-1.871085773473330000
83.17637711,-0.001924147804529050000,-1.959256644170020000
87.096359,-0.002109763627808580000,-2.051581297284920000
91.20108394,-0.002313282783731910000,-2.148255260156870000
95.4992586,-0.002536431634129530000,-2.249483240340240000
100,-0.002781102911219120000,-2.355479553119500000
104.7128548,-0.003049371731189810000,-2.466468568412530000
109.6478196,-0.003343513145101620000,-2.582685177864310000
114.8153621,-0.003666021373998080000,-2.704375282954030000
120.2264435,-0.004019630888779470000,-2.831796304958270000
125.8925412,-0.004407339510672110000,-2.965217717631160000
131.8256739,-0.004832433724586580000,-3.104921603477860000
138.0384265,-0.005298516415587840000,-3.251203234510840000
144.5439771,-0.005809537258542510000,-3.404371678387320000
151.3561248,-0.006369826012170100000,-3.564750430831410000
158.4893192,-0.006984128992315480000,-3.732678075244110000
165.9586907,-0.007657649024437050000,-3.908508970397810000
173.7800829,-0.008396089202975070000,-4.092613967097940000
181.9700859,-0.009205700815446860000,-4.285381154671880000
190.5460718,-0.010093335821355700000,-4.487216638111850000
199.5262315,-0.011066504311740500000,-4.698545346653740000
208.9296131,-0.012133437413175000000,-4.919811874514000000
218.7761624,-0.013303156141670700000,-5.151481354431100000
229.0867653,-0.014585546756645900000,-5.394040364562630000
239.8832919,-0.015991443213357500000,-5.647997869171910000
251.1886432,-0.017532717364440100000,-5.913886193394420000
263.0267992,-0.019222377616820000000,-6.192262032201550000
275.4228703,-0.021074676810544300000,-6.483707493471850000
288.4031503,-0.023105230149952700000,-6.788831174833400000
301.995172,-0.025331144086160000000,-7.108269273649350000
316.227766,-0.027771157122538000000,-7.442686729175630000
331.1311215,-0.030445793591702800000,-7.792778395517880000
346.7368505,-0.033377531533965800000,-8.159270243546220000
363.0780548,-0.036590985892008800000,-8.542920589381900000
380.1893963,-0.040113108325444200000,-8.944521346439510000
398.1071706,-0.043973405040746400000,-9.364899297281140000
416.8693835,-0.048204174126148400000,-9.804917380702490000
436.5158322,-0.052840763976692900000,-10.265475988512000000
457.0881896,-0.057921854490589800000,-10.747514265367900000
478.6300923,-0.063489762812031200000,-11.252011403790700000
501.1872336,-0.069590775486785500000,-11.779987925048800000
524.8074602,-0.076275508981355500000,-12.332506935014300000
549.5408739,-0.083599300592383700000,-12.910675342272900000
575.4399373,-0.091622631835352800000,-13.515645023742700000
602.5595861,-0.100411586446986000000,-14.148613920779100000
630.9573445,-0.110038345157408000000,-14.810827046213600000
660.693448,-0.120581719380615000000,-15.503577379958300000
691.8309709,-0.132127725926783000000,-16.228206627715200000
724.4359601,-0.144770204748512000000,-16.986105813928600000
758.577575,-0.158611481585244000000,-17.778715676417700000
794.3282347,-0.173763077153691000000,-18.607526826130100000
831.7637711,-0.190346464233862000000,-19.474079631171000000
870.96359,-0.208493873605371000000,-20.379963779721500000
912.0108394,-0.228349149280708000000,-21.326817471705600000
954.992586,-0.250068652843577000000,-22.316326184160900000
1000,-0.273822215911979000000,-23.350220950307300000
1047.128548,-0.299794138789033000000,-24.430276087405600000
1096.478196,-0.328184232219689000000,-25.558306303816000000
1148.153621,-0.359208897820781000000,-26.736163111394200000
1202.264435,-0.393102241179609000000,-27.965730465744500000
1258.925412,-0.430117209810062000000,-29.248919554175800000
1318.256739,-0.470526746109842000000,-30.587662649815200000
1380.384265,-0.514624943179292000000,-31.983905950622700000
1445.439771,-0.562728188854974000000,-33.439601324454300000
1513.561248,-0.615176280607075000000,-34.956696886327100000
1584.893192,-0.672333491092811000000,-36.537126342151200000
1659.586907,-0.734589561214108000000,-38.182797044918200000
1737.800829,-0.802360594584775000000,-39.895576725170300000
1819.700859,-0.876089824485008000000,-41.677278877926300000
1905.460718,-0.956248221810014000000,-43.529646813430100000
1995.262315,-1.043334910371790000000,-45.454336409246800000
2089.296131,-1.137877354377740000000,-47.452897636260800000
2187.761624,-1.240431282192490000000,-49.526754970648700000
2290.867653,-1.351580310800220000000,-51.677186847124700000
2398.832919,-1.471935236927610000000,-53.905304354555300000
2511.886432,-1.602132963735920000000,-56.212029421773600000
2630.267992,-1.742835036474530000000,-58.598072787098700000
2754.228703,-1.894725766561300000000,-61.063912087254600000
2884.031503,-2.058509931181640000000,-63.609770437442100000
3019.95172,-2.234910044525920000000,-66.235595901487500000
3162.27766,-2.424663206939400000000,-68.941042266653700000
3311.311215,-2.628517549137730000000,-71.725451539642900000
3467.368505,-2.847228299731180000000,-74.587838567020600000
3630.780548,-3.081553515005910000000,-77.526878154195800000
3801.893963,-3.332249519597740000000,-80.540895012824800000
3981.071706,-3.600066114754810000000,-83.627856808988700000
4168.693835,-3.885741616802970000000,-86.785370516891800000
4365.158322,-4.189997791843410000000,-90.010682209381000000
4570.881896,-4.513534753482090000000,-93.300680342193400000
4786.300923,-4.857025888621810000000,-96.651902518582900000
5011.872336,-5.221112872399570000000,-100.060545659512000000
5248.074602,-5.606400827806920000000,-103.522479455519000000
5495.408739,-6.013453679130540000000,-107.033262941814000000
5754.399373,-6.442789741899890000000,-110.588164018306000000
6025.595861,-6.894877586294430000000,-114.182181729503000000
6309.573445,-7.370132206562870000000,-117.810071122160000000
6606.93448,-7.868911526328510000000,-121.466370506497000000
6918.309709,-8.391513268795640000000,-125.145430954644000000
7244.359601,-8.938172221632570000000,-128.841447872503000000
7585.77575,-9.509057928214080000000,-132.548494474270000000
7943.282347,-10.104272839283300000000,-136.260556969490000000
8317.637711,-10.723850961148200000000,-139.971571239830000000
8709.6359,-11.367757037453800000000,-143.675460737342000000
9120.108394,-12.035886300650500000000,-147.366175280677000000
9549.92586,-12.728064825940000000000,-151.037730364444000000
10000,-13.444050514396700000000,-154.684246534777000000
10471.28548,-14.183534723038600000000,-158.299988326886000000
10964.78196,-14.946144548023500000000,-161.879402213389000000
11481.53621,-15.731445753298000000000,-165.417152980810000000
12022.64435,-16.538946321542300000000,-168.908157939885000000
12589.25412,-17.368100587925500000000,-172.347618386307000000
13182.56739,-18.218313900913800000000,-175.731047763681000000
13803.84265,-19.088947739094300000000,-179.054296039584000000
14454.39771,-19.979325199598500000000,177.686430113100000000
15135.61248,-20.888736763048800000000,174.494551637496000000
15848.93192,-21.816446232652800000000,171.373106110814000000
16595.86907,-22.761696741550500000000,168.324741531385000000
17378.00829,-23.723716722973800000000,165.351714823209000000
18197.00859,-24.701725742092200000000,162.455894887387000000
19054.60718,-25.694940096276200000000,159.638769921080000000
19952.62315,-26.702578101345500000000,156.901458631079000000
20892.96131,-27.723864994491800000000,154.244724894508000000
21877.61624,-28.758037399169500000000,151.668995365609000000
22908.67653,-29.804347312533600000000,149.174379495849000000
23988.32919,-30.862065591189600000000,146.760691423949000000
25118.86432,-31.930484925441600000000,144.427473201101000000
26302.67992,-33.008922305331400000000,142.174018841882000000
27542.28703,-34.096720993161200000000,139.999398729942000000
28840.31503,-35.193252026642000000000,137.902483955975000000
30199.5172,-36.297915284213100000000,135.881970220246000000
31622.7766,-37.410140149453600000000,133.936400989930000000
33113.11215,-38.529385814979900000000,132.064189659882000000
34673.68505,-39.655141267991600000000,130.263640521843000000
36307.80548,-40.786924999916500000000,128.532968399919000000
38018.93963,-41.924284481690000000000,126.870316857942000000
39810.71706,-43.066795444331500000000,125.273774926547000000
41686.93835,-44.214061001905800000000,123.741392333925000000
43651.58322,-45.365710650905600000000,122.271193254291000000
45708.81896,-46.521399176752800000000,120.861188612429000000
47863.00923,-47.680805494660700000000,119.509387001533000000
50118.72336,-48.843631448652000000000,118.213804285628000000
52480.74602,-50.009600589193300000000,116.972471967628000000
54954.08739,-51.178456946757500000000,115.783444410214000000
57543.99373,-52.349963815707700000000,114.644804999837000000
60255.95861,-53.523902560246300000000,113.554671344738000000
63095.73445,-54.700071451796600000000,112.511199596607000000
66069.3448,-55.878284545089600000000,111.512587982597000000
69183.09709,-57.058370598402300000000,110.557079630558000000
72443.59601,-58.240172041826300000000,109.642964765603000000
75857.7575,-59.423543996114800000000,108.768582350971000000
79432.82347,-60.608353343540400000000,107.932321240675000000
83176.37711,-61.794477851277600000000,107.132620905931000000
87096.359,-62.981805347074700000000,106.367971791862000000
91201.08394,-64.170232946383500000000,105.636915355654000000
95499.2586,-65.359666329646900000000,104.938043832289000000
100000,-66.550019068087700000000,104.269999769141000000
104712.8548,-67.741211996082300000000,103.631475366259000000
109647.8196,-68.933172628016200000000,103.021211655028000000
114815.3621,-70.125834617405600000000,102.437997544029000000
120226.4435,-71.319137255999300000000,101.880668757515000000
125892.5412,-72.513025010560300000000,101.348106688690000000
131825.6739,-73.707447095035300000000,100.839237187190000000
138038.4265,-74.902357075864100000000,100.353029297562000000
144543.9771,-76.097712508241400000000,99.888493963271900000
151356.1248,-77.293474601220100000000,99.444682708745500000
158489.3192,-78.489607909632800000000,99.020686310102600000
165958.6907,-79.686080050906100000000,98.615633463688700000
173780.0829,-80.882861444937200000000,98.228689460069500000
181970.0859,-82.079925075311300000000,97.859054869933200000
190546.0718,-83.277246270233300000000,97.505964247253100000
199526.2315,-84.474802501655500000000,97.168684854120200000
208929.6131,-85.672573201176600000000,96.846515410834100000
218776.1624,-86.870539591386600000000,96.538784874119900000
229086.7653,-88.068684531422900000000,96.244851245725900000
239883.2919,-89.266992375592000000000,95.964100413121900000
251188.6432,-90.465448843993200000000,95.695945023559000000
263026.7992,-91.664040904162100000000,95.439823392362500000
275422.8703,-92.862756662823800000000,95.195198445993300000
288403.1503,-94.061585266917900000000,94.961556700131500000
301995.172,-95.260516813121300000000,94.738407272796700000
316227.766,-96.459542265155500000000,94.525280932320300000
331131.1215,-97.658653378224700000000,94.321729179815400000
346736.8505,-98.857842629979500000000,94.127323365657500000
363078.0548,-100.057103157454000000000,93.941653839372400000
380189.3963,-101.256428699467000000000,93.764329132238700000
398107.1706,-102.455813544023000000000,93.594975171842900000
416869.3835,-103.655252480275000000000,93.433234527765100000
436515.8322,-104.854740754678000000000,93.278765687536100000
457088.1896,-106.054274030949000000000,93.131242361973300000
478630.0923,-107.253848353521000000000,92.990352818985200000
501187.2336,-108.453460114181000000000,92.855799244920100000
524807.4602,-109.653106021628000000000,92.727297132535300000
549540.8739,-110.852783073680000000000,92.604574694657200000
575439.9373,-112.052488531917000000000,92.487372302618600000
602559.5861,-113.252219898540000000000,92.375441948561300000
630957.3445,-114.451974895254000000000,92.268546730713600000
660693.448,-115.651751443998000000000,92.166460360765300000
691830.9709,-116.851547649371000000000,92.068966692483000000
724435.9601,-118.051361782586000000000,91.975859270729500000
758577.575,-119.251192266839000000000,91.886940900074200000
794328.2347,-120.451037663959000000000,91.802023232202400000
831763.7711,-121.650896662225000000000,91.720926371358300000
870963.59,-122.850768065260000000000,91.643478497077500000
900000,-123.705234011421000000000,91.590459664435200000
